,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q13,0.95,0.94,0.95,0.99,1,0.88,0.73,0.95,0.93,0.95,1,0.97,1,0.99,0.97,1,0.99,0.98,0.97,1,0.99,0.86,0,0.58,0.97,0.98,0.99,0.98,0.99,0.99,1,0.99,0.99,0.98,0.96,0.99,0.97,0.92,0.97,0.98,0.94,0.99,0.98,1,0.89,0.98,0.98,0.99,0.98,0.98,0.99,0.98,0.98,0.99,0.98,0.8,0.99,0.99,0.98,0.93,0.99,0.97,0.81,0.92,0.96,0.98,0.99,0.95,0.74,0.99,0.97,0.84,0.94,0.98,0.98,0.97,0.99,0.96,0.97,0.99,0.95,0.99,0.96,0.99,0.95,0.6,1,1,0.97,0.96,0.93,1,0.96,0.92,0.96,0.99,0.98,0.86,0.99,0.99,1,0.91,0.99,0.99,0.95,0.85,0.99,0.93,0.99,0.99,0.96,0.97,0.95,0.98,0.9,0.94,0.93,1,0.45,0.97,0.81,0.49,0.8,0.83,0.24,0.86,0.81,0.97,0.95,0.81,0.92,1,0.93,0.95,0.97,0.95,0.95,0.95,0.91,0.94,0.95,0.94,0.97,1,1,0.99,0.86
Q14,0.95,0.25,0.38,0.88,0.95,0.2,-0.08,0.9,0.2,0.92,0.87,0.9,0.94,0.93,0.31,0.99,0.54,0.46,0.92,0.78,0.33,0.64,0.58,0,0.98,0.28,0.63,0.82,0.84,0.94,0.98,0.95,0.58,0.3,0.98,0.99,1,0.82,0.76,0.99,0.99,0.61,0.85,1,0.96,0.95,0.98,0.92,0.99,0.12,1,0.97,0.99,1,0.81,0.22,0.97,0.99,0.7,0.59,0.99,0.98,0.53,0.96,0.59,0.97,1,0.99,0.44,0.95,0.97,0.88,1,0.98,0.7,0.45,0.61,0.99,0.3,0.9,0.93,0.99,0.96,0.26,0.99,0.6,0.88,0.76,0.52,0.93,0.89,0.98,0.78,0.78,0.89,0.96,0.98,0.91,0.94,0.96,0.95,0.7,0.98,0.99,0.91,0.85,0.94,0.98,1,0.98,0.92,0.99,0.88,0.93,0.88,0.96,0.87,0.99,0.61,0.96,0.76,0.13,0.92,0.82,-0.24,0.95,0.78,0.96,0.98,0.69,0.99,0.98,0.98,1,1,0.97,0.73,0.91,0.48,0.96,0.99,0.97,0.82,0.99,0.98,0.97,0.18
Q147,0.92,0.99,0.82,0.84,0.9,0.66,0.71,0.75,0.8,0.87,0.93,1,0.78,0.83,0.53,0.85,0.92,0.74,0.77,0.64,0.9,0.97,0.97,0.98,0,-0.04,0.41,0.84,0.72,0.44,0.79,0.55,0.55,0.7,0.97,0.89,0.92,0.72,0.74,0.86,-0.16,0.96,0.94,0.99,0.8,0.79,0.94,0.99,0.92,0.81,0.98,0.98,0.97,0.98,0.97,0.39,0.91,0.91,0.95,0.98,0.99,0.94,0.74,0.98,0.93,0.88,0.97,0.81,0.05,0.95,0.98,0.74,0.99,0.67,0.96,0.68,0.91,0.99,0.48,0.82,0.5,0.9,0.72,0.67,0.94,0.99,0.07,0.8,0.84,0.68,0.88,0.97,0.96,0.84,0.92,0.96,0.97,0.86,0.69,0.81,0.93,0.88,0.98,0.86,0.94,0.77,0.93,0.85,0.96,0.69,0.86,1,0.74,0.52,0.64,0.86,0.51,0.95,0.85,0.89,0.91,0.95,1,0.87,0.6,0.99,0.96,0.99,0.65,0.92,0.94,0.97,0.96,0.85,0.93,0.86,0.67,0.96,0.81,0.97,0.98,0.85,0.99,0.72,0.86,0.54,0.56
Q148,0.9,0.48,0.26,0.5,0.87,-0.25,-0.25,0.37,0.19,0.74,0.9,0.98,0.27,0.91,-1,0.76,0.68,-0.86,0.81,-0.48,-0.68,0.86,0.98,0.28,-0.04,0,-0.74,0.44,0.21,-0.03,0.32,0.57,-0.57,-0.42,0.9,0.79,0.92,0.2,0.41,0.85,0.96,0.29,0.84,0.99,0.92,0.83,0.87,0.86,0.84,-0.72,0.95,0.93,0.96,0.99,0.5,0.06,0.75,0.92,0.47,0.64,0.98,0.88,0.56,0.94,0.34,0.68,0.95,0.67,-0.42,0.87,0.98,0.65,0.98,0,0.61,-0.81,-0.29,0.96,-0.78,0.26,-0.05,0.76,0.6,-1,0.91,0.95,0.19,0.33,-0.96,0.25,0.89,0.97,0.91,0.69,0.97,0.9,0.96,0.86,0.74,0.79,0.69,0.78,0.98,0.89,0.76,0.72,0.87,0.37,0.95,0.42,0.41,0.97,0.63,0.23,0.65,0.86,0.53,0.98,0.83,0.93,0.85,0.97,0.99,0.83,-0.01,0.95,0.94,0.98,0.94,0.69,0.87,0.95,0.96,0.88,0.94,0.8,0.32,0.94,-0.1,0.94,0.9,0.76,0.97,0.67,0.74,0.29,-0.25
Q149,0.93,0.68,0.17,0.59,0.88,0.04,0.5,0.52,0,0.61,0.88,0.98,0.24,0.8,-0.53,0.71,0.6,0.3,0.83,-0.91,0.25,0.72,0.99,0.63,0.41,-0.74,0,-0.27,0.13,-0.9,0.06,0.5,-0.94,-0.57,0.9,-0.06,0.95,-0.03,0.29,0.86,0.95,0.71,0.71,0.95,0.93,0.83,0.91,0.82,0.52,0.46,1,0.93,0.95,0.99,0.7,0.08,0.93,0.92,0.62,0.53,0.98,0.91,0.54,0.99,0.54,0.86,0.98,0.87,-0.57,0.84,0.96,0.78,1,-0.04,0.46,0.45,0.52,0.98,-0.19,0.37,-0.22,0.82,0.09,-0.25,0.83,0.98,0.26,0.48,0.13,-0.33,0.91,0.88,0.86,0.34,0.83,0.85,0.98,0.85,0.65,0.67,0.41,0.67,0.98,0.81,0.69,0.72,0.81,0.2,0.99,0.19,-0.15,0.96,0.48,-0.24,0.37,0.64,0.22,0.96,0.83,0.95,0.74,0.96,0.98,0.73,0.2,0.97,0.81,0.97,0.91,0.53,0.93,0.96,0.94,0.94,0.82,0.76,0.17,0.95,-0.16,0.91,0.85,0.76,0.95,0.53,0.77,0.29,0.12
Q15,0.8,0.82,0.51,0.92,0.96,0.59,0.85,0.84,0.55,0.86,0.97,0.95,0.75,0.47,-0.05,0.93,0.02,0.88,0.85,0.28,0.73,-0.13,0.98,0.82,0.84,0.44,-0.27,0,0.81,-0.24,0.78,0.81,-0.89,-0.77,0.94,0.97,0.98,-0.42,0.04,0.98,0.98,0.91,-0.19,0.99,0.93,0.93,0.91,0.97,0.74,0.87,0.99,0.92,0.97,1,0.98,0.54,0.97,0.97,0.85,0.56,0.98,0.92,0.75,1,0.74,0.96,0.98,0.93,-0.71,0.99,0.95,0.87,1,-0.16,0.32,0.84,0.99,0.98,0.54,0.93,0.03,0.61,0.18,0.32,0.93,0.98,0.91,0.97,0.62,-0.74,0.92,0.94,0.53,-0.32,0.46,0.63,0.95,0.75,0.59,0.02,0.02,0.47,0.96,0.81,0.89,0.53,0.86,0.16,1,-0.64,0.09,0.99,0.34,0.31,0.33,0.44,-0.63,0.99,0.51,0.98,0.55,0.96,0.95,0.51,0.09,0.94,0.69,0.99,0.91,0.8,0.94,0.98,0.87,0.88,0.95,0.77,0.46,0.91,-0.17,0.77,0.79,0.69,0.76,0.91,0.97,0.87,0.79
Q150,0.4,0.64,0.53,0.82,0.91,0.41,0.66,0.72,0.51,0.88,0.96,0.66,0.4,0.86,0.37,0.87,0.7,0.64,0.89,0.3,0.76,0.84,0.99,0.84,0.72,0.21,0.13,0.81,0,0.43,0.65,0.74,0.29,0.43,0.92,0.88,0.92,0.65,0.54,0.97,0.98,0.84,0.84,1,0.91,0.9,0.94,0.9,0.81,0.61,1,0.97,0.98,1,0.59,0.33,0.87,0.97,0.74,0.54,1,0.91,0.6,0.99,0.81,-0.43,0.97,0.89,0.19,0.88,0.99,0.79,0.99,0.7,0.72,0.58,0.79,0.99,0.37,0.74,0.56,0.96,0.79,0.55,0.9,0.95,0.63,0.72,0.61,0.87,0.97,0.99,0.95,0.48,0.98,0.95,0.96,0.92,0.9,0.89,0.94,0.82,0.98,0.49,0.95,0.76,0.91,0.77,0.95,0.9,0.77,0.97,0.51,0.44,0.78,0.9,0.66,0.87,0.88,0.98,0.88,0.89,0.96,0.81,0.28,0.95,0.97,0.85,0.95,0.75,0.87,0.95,0.98,0.86,0.91,0.94,0.44,0.93,0.61,0.94,0.92,0.8,0.94,0.58,0.92,0.61,0.5
Q151,0.93,0.96,0.78,0.92,0.9,0.64,0.81,0.83,0.68,0.76,0.94,1,0.75,0.86,0.03,0.82,0.89,0.83,0.92,-0.06,0.83,0.97,0.99,0.94,0.44,-0.03,-0.9,-0.24,0.43,0,0.18,0.71,-0.87,-0.47,0.93,0.62,0.96,0.3,0.83,0.95,0.96,0.97,0.89,1,0.96,0.95,0.97,0.99,0.73,0.87,1,0.97,0.99,1,0.99,0.46,0.99,0.99,0.93,0.83,0.99,0.97,0.75,1,0.96,0.96,1,0.9,-0.29,0.96,0.99,0.81,1,-0.25,0.92,0.83,0.94,0.99,0.4,0.83,0.12,0.86,0.58,0.36,0.95,0.98,0.85,0.93,0.79,-0.34,0.98,0.99,0.94,0.69,0.98,0.95,0.98,0.9,0.9,0.88,0.63,0.86,0.99,0.9,0.92,0.8,0.94,0.41,0.99,0.37,0.23,0.98,0.59,-0.08,0.77,0.86,0.28,0.97,0.87,0.99,0.89,0.98,0.98,0.84,0.61,0.97,0.96,1,0.93,0.91,0.95,0.99,0.95,0.96,0.83,0.91,0.64,0.9,0.36,0.96,0.94,0.85,0.97,0.86,0.81,0.57,0.68
Q152,0.87,1,0.9,0.9,0.61,0.31,0.93,0.55,0.72,0.56,0.8,1,0.74,0.94,0.37,0.39,0.95,0.91,0.78,0.52,0.78,0.99,1,0.98,0.79,0.32,0.06,0.78,0.65,0.18,0,0.43,0.23,0.21,0.96,0.84,0.97,0.37,0.87,0.77,0.98,0.98,0.97,0.99,0.97,0.98,1,0.99,0.97,0.93,0.99,0.99,0.99,1,1,0.71,0.99,0.99,0.96,0.98,1,0.98,0.91,1,0.97,0.98,1,0.88,-0.23,1,0.98,0.79,1,0.21,0.96,0.92,0.98,0.99,0.82,0.92,0.34,0.76,0.68,0.62,0.99,0.99,0.67,0.98,0.89,0.31,0.94,0.99,0.94,0.87,0.95,0.97,0.97,0.96,0.89,0.87,0.77,0.89,0.98,0.84,0.89,0.91,0.92,0.85,0.91,0.37,0.61,0.99,0.85,-0.03,0.82,0.98,0.76,0.96,0.87,0.66,0.92,0.98,1,0.91,0.76,0.99,0.99,1,0.96,0.97,0.95,0.95,1,0.94,0.98,0.94,0.91,0.98,0.68,0.98,0.99,0.84,0.99,0.93,0.69,0.74,0.46
Q153,0.7,0.94,0.53,0.59,0.3,0.26,0.87,0.57,0.4,0.62,0.3,1,0.23,0.92,0.46,-0.03,0.5,0.87,0.35,0.43,0.27,0.96,0.99,0.95,0.55,0.57,0.5,0.81,0.74,0.71,0.43,0,0.61,0.67,0.59,0.8,0.84,0.72,0.78,0.34,0.87,0.92,0.85,0.79,0.74,0.81,0.95,0.97,0.87,0.32,0.99,0.95,0.97,0.99,0.94,0.51,0.91,0.83,0.9,0.95,0.97,0.92,0.77,1,0.94,0.95,0.99,0.89,0.4,0.89,0.89,0.72,1,0.59,0.92,0.57,0.82,0.97,0.58,0.7,0.74,0.7,0.83,0.6,0.93,0.94,0.54,0.83,0.84,0.42,0.94,0.98,0.57,0.72,0.63,0.95,0.81,0.96,0.4,0.55,0.69,0.45,0.84,0.88,0.87,0.75,0.41,0.86,0.69,0.92,0.47,0.98,0.68,0.53,0.16,0.9,0.27,0.71,0.92,0.13,0.89,0.97,0.99,0.69,0.58,0.97,0.98,0.98,0.94,0.96,0.96,0.7,0.98,0.95,0.94,0.9,0.74,0.99,0.85,0.96,0.96,0.83,0.97,0.44,0.36,0.26,0.45
Q155,0.93,0.7,0.3,0.75,0.87,-0.02,0.32,0.57,-0.07,0.71,0.94,0.96,0.36,0.84,-0.51,0.88,0.58,0.35,0.88,-0.74,0.15,0.71,0.99,0.58,0.55,-0.57,-0.94,-0.89,0.29,-0.87,0.23,0.61,0,-1,0.95,0.93,0.98,-0.01,0.21,0.95,0.98,0.76,0.68,1,0.95,0.92,0.97,0.93,0.81,0.48,0.99,0.95,0.98,1,0.76,0.12,0.94,0.98,0.6,0.61,0.99,0.94,0.55,1,0.5,0.81,0.97,0.84,-0.58,0.9,0.96,0.81,0.99,-0.25,0.5,0.43,0.29,0.99,-0.25,0.63,0.01,0.81,0.25,-0.25,0.95,0.97,0.25,0.47,0.31,-0.32,0.9,0.98,0.88,0.39,0.93,0.82,0.98,0.88,0.67,0.65,0.45,0.71,0.98,0.89,0.94,0.79,0.78,0.5,1,0.14,0.44,0.99,0.44,-0.14,0.51,0.71,0.18,0.98,0.87,0.98,0.71,0.96,0.94,0.79,0.15,0.96,0.83,0.99,0.94,0.53,0.93,0.97,0.98,0.94,0.95,0.86,0.16,0.92,-0.06,0.89,0.85,0.8,0.95,0.71,0.9,0.64,0.13
Q156,0.88,0.41,0.38,0.78,0.81,0.13,-0.12,0.71,0.08,0.77,0.81,0.92,0.2,0.82,-0.72,0.76,0.43,0.28,0.82,-0.43,0.21,0.77,0.98,0.3,0.7,-0.42,-0.57,-0.77,0.43,-0.47,0.21,0.67,-1,0,0.87,0.85,0.96,0.24,-0.16,0.9,0.94,0.53,0.67,0.99,0.89,0.85,0.93,0.81,0.85,0.3,0.99,0.95,0.97,1,0.65,0.27,0.92,0.95,0.46,0.58,0.98,0.88,0.54,0.99,0.33,0.78,0.95,0.9,-0.48,0.89,0.96,0.73,0.98,-0.36,0.43,0.17,-0.27,0.99,-0.86,0.47,-0.16,0.71,0.39,-0.32,0.9,0.83,0.25,0.46,-0.15,-0.13,0.96,1,0.77,0.51,0.88,0.9,0.95,0.81,0.66,0.66,0.44,0.67,0.94,0.14,0.96,0.41,0.57,0.35,0.98,0.22,0.4,0.99,0.43,-0.28,0.63,0.79,0.4,0.98,0.35,0.93,0.23,0.64,0.75,0.83,0.12,0.96,0.91,0.95,0.9,0.2,0.9,0.91,0.94,0.94,0.97,0.92,0.37,0.96,0.02,0.48,0.4,0.25,0.91,0.66,0.84,0.69,0.1
Q157,0.89,0.98,0.78,0.86,0.82,0.67,0.89,0.9,0.69,0.81,0.92,0.99,0.85,0.92,0.88,0.81,0.8,0.92,0.82,0.92,0.85,0.94,0.96,0.98,0.97,0.9,0.9,0.94,0.92,0.93,0.96,0.59,0.95,0.87,0,0.87,0.82,0.89,0.89,0.72,0.77,0.96,0.84,-0.27,0.91,0.93,0.96,0.98,0.97,0.81,0.71,0.87,0.92,0.97,0.94,0.72,0.9,0.93,0.84,0.94,0.94,0.87,0.8,0.98,0.95,0.95,0.95,0.98,0.81,0.97,0.98,0.76,0.99,0.95,0.95,0.91,0.98,0.95,0.93,0.95,0.96,0.98,0.96,0.97,0.97,0.92,0.88,0.98,0.95,0.95,0.98,0.97,0.89,0.94,0.92,0.98,0.98,0.96,0.91,0.96,0.99,0.88,0.93,0.91,0.94,0.97,0.96,0.99,0.97,0.97,0.94,0.96,0.95,0.94,0.76,0.96,0.89,0.99,0.94,0.92,0.93,0.96,0.98,0.96,0.87,0.92,0.98,0.99,0.98,0.91,0.95,0.93,0.98,0.96,0.96,0.91,0.94,0.99,0.93,0.87,0.99,0.78,0.96,0.73,0.86,0.9,0.85
Q158,0.8,0.97,0.79,0.46,0.79,0.54,0.86,0.8,0.81,0.58,0.83,0.98,0.75,0.85,0.84,0.73,0.86,0.89,0.78,0.75,0.85,0.97,0.99,0.99,0.89,0.79,-0.06,0.97,0.88,0.62,0.84,0.8,0.93,0.85,0.87,0,0.77,0.84,0.84,0.78,0.94,0.87,0.85,0.9,0.83,0.81,0.93,0.96,0.86,0.64,0.75,0.91,0.86,0.97,0.84,0.61,0.8,0.75,0.89,0.94,0.82,0.91,0.91,0.87,0.83,0.87,0.89,0.69,0.44,0.96,0.91,0.7,0.99,0.8,0.94,0.73,0.86,0.95,0.88,0.84,0.84,0.96,0.8,0.94,0.97,0.92,0.92,0.97,0.93,0.79,0.9,0.98,0.86,0.87,0.9,0.96,0.95,0.95,0.86,0.94,0.97,0.9,0.98,0.88,0.93,0.87,0.95,0.95,0.94,0.93,0.53,0.99,0.9,0.82,0.77,0.98,0.73,0.99,0.78,0.87,0.76,0.94,0.99,0.94,0.72,0.98,0.92,1,0.96,0.86,0.93,0.96,0.99,0.86,0.82,0.94,0.93,0.98,0.96,0.95,0.92,0.73,0.97,0.83,0.71,0.69,0.67
Q159,0.85,0.92,0.74,0.92,0.92,0.77,0.96,0.98,0.73,0.89,0.98,0.94,0.85,0.82,0.91,0.97,0.91,0.95,0.87,0.93,0.93,0.89,0.97,1,0.92,0.92,0.95,0.98,0.92,0.96,0.97,0.84,0.98,0.96,0.82,0.77,0,0.22,0.98,0.87,0.93,0.99,0.95,0.97,0.48,0.96,0.98,0.99,0.96,0.7,0.92,0.93,0.97,0.99,0.9,0.72,0.96,0.95,0.95,0.77,0.97,0.98,0.91,0.97,0.97,0.97,1,0.98,0.83,0.98,0.94,0.84,0.99,0.88,0.97,0.95,0.99,0.93,0.95,0.78,0.94,0.97,0.89,0.97,0.9,0.88,0.99,0.98,0.81,0.9,0.39,0.99,0.74,0.38,0.62,0.98,0.92,0.64,0.89,0.95,0.96,0.77,0.99,0.94,0.96,0.93,0.99,0.73,0.97,0.98,0.82,0.91,0.73,0.94,0.8,0.89,-0.01,0.97,0.88,0.82,0.92,0.94,0.82,0.33,-0.01,0.83,0.6,0.99,0.98,0.9,0.97,0.97,0.94,0.91,0.9,0.32,0.81,0.84,0.81,0.96,0.99,0.93,0.6,0.99,0.95,0.98,0.86
Q16,0.78,0.65,-0.05,0.83,0.87,0.19,0.91,0.29,0.63,0.68,0.93,0.63,0.4,0.89,0.09,0.79,0.72,0.9,0.83,0.18,0.87,0.07,0.92,0.82,0.72,0.2,-0.03,-0.42,0.65,0.3,0.37,0.72,-0.01,0.24,0.89,0.84,0.22,0,0.71,0.87,0.94,0.75,0.58,0.98,0.6,0.24,0.87,0.94,0.06,0.89,0.98,0.75,0.92,0.98,0.94,0.65,0.86,0.94,0.93,0.02,0.94,0.75,0.84,0.95,0.86,0.95,0.95,0.78,-0.61,0.96,0.63,0.81,0.99,0.3,0.82,0.75,0.9,0.63,0.56,0.74,0.25,0.5,-0.56,0.35,0.45,0.73,0.76,0.88,-0.06,-0.63,-0.42,0.64,0.67,-0.68,-0.31,0.52,0.74,-0.59,0.31,0.56,-0.04,0.38,0.94,0.63,0.07,0.07,0.84,-0.75,0.97,0.23,-0.2,0.76,-0.19,0.39,0.08,0.04,-0.68,0.89,0.27,0.91,0.65,0.76,0.61,-0.24,-0.45,0.71,-0.47,0.96,0.86,0.6,0.86,0.92,0.42,0.91,0.53,-0.17,-0.43,0.3,-0.5,0.1,0.71,0.06,-0.47,0.38,0.9,0.75,0.81
Q160,0.94,0.81,0.47,0.85,0.88,0.46,0.59,0.74,0.48,0.79,0.93,0.97,0.34,-0.9,0.45,0.86,-0.32,0.66,0.81,0.53,0.53,0.39,0.97,0.76,0.74,0.41,0.29,0.04,0.54,0.83,0.87,0.78,0.21,-0.16,0.89,0.84,0.98,0.71,0,0.95,0.87,0.76,0.26,0.99,0.93,0.9,0.9,0.89,0.81,0.69,0.93,0.96,0.95,0.99,0.81,0.2,0.92,0.97,0.72,0.79,0.96,0.89,0.54,0.99,0.34,0.76,0.98,0.88,-0.01,0.94,0.98,0.72,0.99,0.78,-0.39,0.53,0.6,0.98,0.35,0.47,0.47,0.93,0.62,0.56,0.94,0.94,0.59,0.71,0.54,0.74,0.92,0.99,0.83,0.18,0.82,0.59,0.97,0.84,0.81,0.46,0.74,0.71,0.99,0.75,0.98,0.74,0.77,0.8,0.99,-0.98,0.69,0.99,0.84,0.5,0.53,0.79,0.02,1,0.88,0.98,0.66,0.99,1,0.84,0.23,0.99,0.96,0.97,0.95,0.57,0.93,0.98,0.96,0.91,0.94,0.95,0.67,0.98,0.44,0.96,0.89,0.63,0.94,0.78,0.94,0.65,0.52
Q161,0.97,0.99,0.74,0.41,0.58,0.4,0.85,0.45,0.5,0.29,0.95,0.98,0.84,0.91,0.88,0.42,0.83,0.9,0.77,0.85,0.59,0.99,0.98,0.99,0.86,0.85,0.86,0.98,0.97,0.95,0.77,0.34,0.95,0.9,0.72,0.78,0.87,0.87,0.95,0,0.77,0.75,0.79,0.77,0.61,0.55,0.46,0.48,0.99,0.48,0.83,0.77,0.89,0.76,0.45,0.36,0.1,0.22,0.56,0.97,0.77,0.62,0.72,0.79,0.68,0.84,0.98,0.56,0.03,0.95,0.9,0.62,0.99,0.83,0.82,0.85,0.96,0.96,0.9,0.49,0.66,0.98,0.92,0.94,0.97,0.64,0.8,0.95,0.88,0.87,0.96,0.96,0.78,0.95,0.86,0.98,0.89,0.97,0.79,0.97,0.96,0.87,0.98,0.91,0.76,0.89,0.95,0.99,0.96,0.91,0.92,0.98,0.89,0.97,0.53,0.92,0.65,0.98,0.95,-0.04,0.94,0.99,0.97,0.91,0.86,0.97,0.95,0.95,0.98,0.85,0.96,0.97,0.98,0.86,0.99,0.65,0.93,1,0.98,0.94,0.99,0.91,0.98,0.94,0.22,0.67,0.44
Q162,0.95,0.98,0.86,0.95,0.96,0.83,0.84,0.93,0.87,0.91,0.97,0.99,0.93,0.87,0.96,0.97,0.97,0.91,0.77,0.98,0.98,0.98,0.94,0.99,-0.16,0.96,0.95,0.98,0.98,0.96,0.98,0.87,0.98,0.94,0.77,0.94,0.93,0.94,0.87,0.77,0,0.82,0.88,0.86,0.7,0.77,0.77,0.89,0.98,0.89,0.71,0.91,0.92,0.74,0.83,0.63,0.78,0.79,0.9,0.94,0.9,0.81,0.81,0.82,0.92,0.81,0.96,0.92,0.42,1,0.99,0.49,0.98,0.94,0.97,0.82,0.97,0.88,0.9,0.49,0.79,0.99,0.9,0.98,0.96,0.92,0.97,0.98,0.93,0.96,0.89,1,0.92,0.94,0.94,1,0.86,0.96,0.99,0.99,1,0.82,1,0.93,0.99,0.88,0.95,0.92,0.98,0.97,0.96,0.98,0.96,0.94,0.85,0.96,0.92,0.95,0.89,0.84,0.93,0.95,0.96,0.96,0.72,0.98,1,0.98,0.81,0.83,0.89,0.96,0.99,0.81,0.97,0.92,0.92,0.97,0.96,0.91,0.99,0.84,0.97,0.98,0.91,0.94,0.81
Q163,0.97,0.53,-0.08,0.71,0.9,-0.45,0.07,0.47,0.3,0.88,0.99,1,0.49,0.9,-0.01,0.99,0.67,0.2,0.92,0.64,0.31,0.86,0.99,0.61,0.96,0.29,0.71,0.91,0.84,0.97,0.98,0.92,0.76,0.53,0.96,0.87,0.99,0.75,0.76,0.75,0.82,0,0.58,0.69,0.31,-0.45,0.03,0.11,0.91,-0.36,0.75,0.68,0.58,0.65,-0.37,-0.34,0.35,-0.29,0.3,0.66,0.66,-0.07,0.16,0.78,0.35,0.59,0.88,0.94,-0.27,0.88,0.99,0.68,0.85,0.92,0.58,0.15,0.13,0.95,0.19,0.8,0.7,0.99,0.99,0.16,0.91,0.9,0.81,0.66,0.15,0.99,0.98,0.94,0.92,0.76,0.75,0.99,0.97,0.82,0.97,0.99,1,0.74,1,0.92,0.85,0.76,0.96,0.9,1,0.97,0.95,1,0.89,0.92,0.36,0.98,0.94,0.99,0.52,0.93,0.86,0.99,1,0.94,0.28,0.99,0.98,0.96,0.95,0.7,0.83,0.98,0.97,0.94,0.99,0.97,0.5,0.99,0.48,0.65,0.97,0.61,0.99,0.81,0.96,0.81,-0.01
Q164,0.94,0.85,0.47,0.53,0.93,0.48,0.81,0.72,0.42,0.85,0.99,0.96,0.7,0.54,0.69,0.98,0.13,0.89,0.82,0.61,0.49,0.2,0.98,0.85,0.94,0.84,0.71,-0.19,0.84,0.89,0.97,0.85,0.68,0.67,0.84,0.85,0.95,0.58,0.26,0.79,0.88,0.58,0,0.86,0.91,0.55,0.55,0.62,0.84,0.52,0.94,0.76,0.62,0.92,0.69,0.29,0.78,0.72,0.59,0.73,0.81,0.63,0.5,0.9,0.47,0.76,0.95,0.97,0.4,0.85,0.87,0.82,0.97,0.9,0.16,0.85,0.88,0.84,0.76,0.83,0.71,0.98,0.83,0.81,0.87,0.94,0.77,0.86,0.83,0.81,0.98,0.96,0.77,0.13,0.38,0.64,0.99,0.88,0.81,0.59,0.86,0.57,0.97,0.92,0.86,0.83,0.85,0.9,0.98,0.6,0.79,0.95,0.73,0.9,0.33,0.83,0.31,0.95,0.87,0.94,0.64,0.94,0.97,0.85,0.62,0.94,0.71,0.88,0.9,0.57,0.91,0.92,0.92,0.98,0.98,0.9,0.64,0.98,0.65,0.82,0.82,0.82,0.76,0.87,0.95,0.77,0.7
Q165,1,1,0.87,0.95,0.94,0.8,0.95,0.94,0.91,0.96,0.98,0.99,0.98,0.99,0.94,0.9,0.97,0.99,0.98,0.98,0.92,1,1,1,0.99,0.99,0.95,0.99,1,1,0.99,0.79,1,0.99,-0.27,0.9,0.97,0.98,0.99,0.77,0.86,0.69,0.86,0,0.85,0.84,0.69,0.85,0.99,0.74,0.77,0.87,0.82,0.65,0.7,0.63,0.8,0.56,0.92,0.98,0.75,0.69,0.7,0.75,0.97,0.88,0.97,1,0.81,1,0.99,0.82,0.87,0.92,0.98,0.99,0.99,0.92,0.99,0.96,0.94,0.99,1,0.99,0.99,1,0.99,0.99,0.98,0.98,0.99,0.98,0.96,0.98,0.97,0.99,0.98,1,0.99,0.99,1,0.97,0.99,0.99,0.89,0.99,0.97,0.99,1,1,0.98,1,0.98,0.95,0.76,0.99,0.98,0.92,0.88,0.85,0.97,0.96,0.99,0.99,0.97,0.99,0.99,1,0.99,0.95,0.93,0.96,0.99,0.99,1,0.98,0.97,1,0.99,0.94,0.99,0.91,0.99,0.93,0.95,0.94,0.92
