,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q58,-1,0.64,0.52,0.79,0.83,0.82,0.75,-0.11,-0.33,0.41,-0.37,0.38,-0.79,0.27,-0.95,0.4,-0.94,0.24,-1,-0.28,0.41,1,0.91,-0.19,0.99,0.99,1,-0.67,0.98,1,0.99,0.81,1,0.84,0.85,0.99,0.9,0.63,0.41,0.97,0.99,0.98,0.98,1,1,1,1,1,0.57,1,0.99,0.94,1,0.97,0.99,0.98,1,1,0.99,0.76,0.99,1,1,1,0.99,1,1,1,0.98,0.99,-0.99,0.99,1,0.99,0.98,0.99,0.95,0.58,0.94,0.84,0.66,-0.99,-0.96,0.62,0.99,0.99,0.62,0.84,1,-0.94,0.73,-0.9,-0.95,-0.89,-1,-0.98,-1,0.99,-0.17,-1,-1,-0.82,-1,0.81,0.29,0.79,-0.47,0.68,-0.99,-0.97,-0.59,0.72,0.92,0.93,0.81,0.98,0.46,0,0.61,0.07,0.92,0.99,0.99,0.55,0.97,0.99,0.95,0.99,0.99,0.99,0.97,-0.84,0.99,-0.99,0.98,0.9,0.92,0.99,0.82,0.61,1,0.7,0.87,0.98,0.78,0.81,0.77
Q59,0.99,-0.56,0.86,-0.04,0.92,0.68,0.95,0.5,1,0.66,0.96,0.18,0.6,-0.17,-0.31,0.3,0.97,0.54,0.87,-0.39,-0.7,0.71,-0.52,-0.29,0.79,0.81,0.8,0.62,0.28,0.57,0.59,0.24,0.78,-0.22,0.85,-0.09,0.55,-0.11,0.02,-0.07,0.95,0.64,0.78,0.93,0.94,0.88,0.87,0.76,0.88,0.93,0.22,0.48,0.99,-0.38,0.23,0.75,0.45,0.8,0.43,1,-0.58,0.8,0.73,0.64,0.75,0.9,0.6,0.76,0.59,0.78,0.95,0,0.97,0.62,0.96,0.91,0.86,0.09,0.88,-0.03,0.06,0.88,0.41,0.56,-0.3,0.48,0.66,0.27,0.85,0.85,-0.24,0.99,0.74,0.9,0.31,0.66,0.94,0.6,0.01,0.66,0.74,0.99,0.97,-1,-0.75,-1,0.7,-0.07,0.94,0.82,0.76,0.6,-0.32,-0.25,-0.18,0.86,0.63,0.61,0,0.13,-0.86,-0.36,0.3,0.46,0.5,0.37,0.69,-0.53,0.51,0.01,-0.27,0.91,0.95,0.94,0.78,0.07,-0.46,0.09,-0.72,-0.46,0.25,-0.75,0.93,-0.79,-0.22,-0.65,-0.3
Q62,0.89,0.87,0.97,0.53,-0.36,0.74,0.54,0.85,0.88,0.58,0.5,0.76,0.52,0.04,-0.08,0.27,0.74,0.22,0.38,-0.71,-0.83,0.96,1,0.59,0.95,0.99,1,0.31,0.97,0.95,0.98,0.95,1,0.42,0.87,0.89,0.67,0.7,0.75,0.74,0.81,0.95,0.96,1,1,0.98,1,1,0.99,1,0.97,0.82,1,0.95,0.97,0.99,0.96,1,1,0.98,0.95,0.99,1,0.99,1,1,1,1,0.98,0.98,0.93,0.99,1,0.89,0.99,0.99,0.93,0.63,0.87,0.61,0.16,0.69,0.31,0.83,0.95,0.98,0.92,0.94,1,0.62,0.81,0.86,0.79,0.78,0.43,0.42,0.89,0.99,0.15,0.76,0.41,0.82,0.82,0.56,0.52,0.92,0.8,0.89,0.68,0.83,-0.15,-0.13,0.65,0.32,-0.33,0.99,0.15,0.07,0.13,0,0.04,0.73,0.97,0.62,0.78,0.99,0.84,0.24,0.86,0.92,0.74,0.6,0.99,0.83,1,0.69,0.18,0.99,0.27,0.85,0.84,0.23,0.88,0,0.08,-0.41,0.72
Q63,1,0.71,0.43,0.79,0.96,0.09,0.74,0.97,0.99,0.96,0.98,0.82,0.9,0.31,0.61,0.63,0.99,0.96,0.88,0.77,0.74,0.9,0.5,0.05,1,0.99,1,0.59,1,0.96,0.99,0.99,1,0.94,0.9,0.8,0.37,-0.05,0.76,0.83,0.86,0.92,0.72,0.85,0.92,0.98,0.87,0.87,0.94,0.94,0.71,0.69,0.89,0.48,0.49,0.89,0.51,0.93,0.87,0.98,0.65,0.91,0.94,0.95,0.7,0.9,0.98,0.95,0.94,0.98,0.99,0.98,1,0.75,1,0.98,1,0.73,0.96,0.97,0.95,0.98,0.86,0.78,0.9,-0.46,0.98,0.97,1,0.9,0.28,0.99,0.85,0.95,0.89,0.8,0.98,0.84,0.89,0.94,0.97,0.99,0.99,-0.78,-0.12,0.1,0.92,0.11,0.99,0.99,0.98,0.45,0.25,-0.79,0.34,0.8,0.68,0.92,-0.86,0.04,0,-0.18,0.73,0.97,0.42,0.93,0.23,0.44,0.93,0.22,0.42,0.97,0.98,0.95,0.88,-0.47,-0.05,0.77,0.8,-0.75,0.31,-0.81,0.84,-0.08,-0.39,-0.65,0.79
Q67,1,1,1,1,1,1,1,1,1,1,1,0.98,1,0.75,0.93,0.97,0.99,0.85,0.98,0.77,0.71,0.26,0.13,0.92,0.86,0.93,0.99,0.97,0.88,0.84,0.94,1,0.96,0.84,0.98,-0.12,0.96,0.99,0.77,0.99,1,0.44,0.94,1,1,0.99,1,0.99,0.98,0.92,0.98,0.85,0.98,0.75,0.89,0.93,0.47,0.95,0.91,1,0.4,0.87,0.99,0.97,0.99,0.99,0.99,0.85,0.96,1,1,0.99,0.99,0.91,0.98,0.96,1,0.99,0.99,1,0.99,1,1,0.99,0.68,0.92,0.99,0.96,0.89,0.99,0.96,0.99,1,1,1,0.99,1,0.82,0.95,0.98,0.99,1,1,0.63,0.96,0.99,1,0.67,1,0.98,0.99,0.98,0.63,-0.43,0.64,0.99,0.91,0.99,-0.36,0.73,-0.18,0,-0.01,0.97,0.78,0.21,0.8,0.31,0.73,0.47,0.07,0.99,0.93,1,0.93,0.56,-0.08,0.06,0.32,0.64,-0.71,-0.09,0.86,-0.76,0.5,0.83,0.96
Q69,1,0.97,0.99,1,1,1,1,1,1,1,1,0.98,1,0.84,1,1,1,1,0.98,0.97,1,0.96,0.12,0.87,0.99,0.98,1,0.98,0.99,1,1,1,1,0.98,1,0.83,1,1,0.91,1,1,0.77,0.98,1,0.99,1,1,0.95,1,0.96,0.99,0.96,0.79,0.94,0.95,0.94,0.99,0.96,0.9,1,0.65,0.87,1,1,0.91,0.97,0.91,0.95,0.99,0.99,1,0.97,0.78,1,1,0.98,1,1,1,1,1,1,1,1,0.91,0.87,1,0.98,1,1,0.98,1,0.99,1,1,1,1,0.68,1,1,1,0.95,1,0.91,1,1,1,0.72,1,0.99,1,1,0.86,0.94,0.99,0.99,0.94,0.99,0.3,0.97,0.73,-0.01,0,1,0.36,0.39,0.96,0.98,0.9,0.74,0.38,0.99,1,0.99,0.94,0.72,0.85,0.9,0.03,-0.16,-0.87,0.83,0.97,0.3,0.99,0.99,1
Q7,0.88,-0.62,0.82,0.83,0.97,0.98,0.95,0.8,0.96,0.95,0.92,0.44,0.81,0.94,0.62,0.9,0.92,0.98,0.92,0.63,0.83,0.18,0.92,0.56,0.99,1,1,0.57,1,0.98,1,0.98,0.99,1,1,-0.02,0.95,-0.71,0.83,1,1,1,0.99,1,1,1,1,1,0.46,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,0.99,1,0.97,0.99,0.12,-0.16,0.99,1,0.91,0.98,1,1,0.08,0.78,0.84,0.36,0.33,0.55,0.42,0.64,0.87,0.95,0.66,0.49,0.81,0.75,0.97,0.88,0.94,0.74,0.96,0.66,0.66,0.41,0.92,0.89,0.98,0.96,0.87,0,0.55,0.46,0.62,0.97,0.97,1,0,0.99,1,0.52,0.63,0.71,0.93,0.97,0.96,-0.97,0.63,0.84,1,0.95,1,0.94,1,1,0.98,0.05,1,0.94,0.96,0.95
Q71,1,0.85,0.83,0.92,1,0.89,0.95,0.96,1,1,1,0.84,0.98,0.7,0.98,0.96,1,0.99,0.97,0.91,0.79,0.99,0.84,0.81,0.99,1,1,0.98,0.99,0.95,0.98,1,1,0.97,0.91,0.93,0.91,0.99,0.96,1,0.97,0.68,0.92,0.95,1,0.99,0.95,0.97,0.99,0.92,0.91,0.6,0.77,0.82,0.94,0.97,0.94,0.96,0.97,0.96,0.87,0.98,0.99,0.94,0.95,0.95,1,0.89,0.97,0.99,1,0.86,0.97,0.99,0.98,0.99,0.99,0.99,1,0.99,1,0.99,0.97,0.97,0.93,0.92,1,0.99,1,1,0.86,1,0.94,0.99,0.98,0.97,1,0.98,1,0.99,0.99,0.99,0.99,0.8,0.93,0.9,0.99,0.75,0.98,1,0.99,0.95,0.88,0.89,0.97,0.91,0.98,0.97,0.5,0.78,0.42,0.78,0.36,0.99,0,0.88,0.94,0.97,1,0.67,0.4,0.93,1,0.96,0.99,0.24,0.84,0.92,0.52,-0.47,0.77,0.33,0.95,0.61,0.91,0.71,0.87
Q73,1,0.68,0.99,1,1,1,1,1,1,1,1,0.78,1,0.88,0.98,1,1,1,1,0.97,0.99,0.57,0.17,0.94,0.97,0.95,0.94,0.95,1,0.92,0.96,1,0.99,0.98,1,0.81,0.97,0.91,0.92,1,1,0.99,0.95,1,1,0.99,1,1,0.95,0.99,0.95,1,1,0.99,1,0.98,1,1,0.99,0.98,0.97,0.98,1,0.99,1,0.99,1,0.99,0.91,1,1,1,0.99,0.99,1,1,1,1,1,1,1,1,1,1,0.63,0.9,0.97,0.99,1,1,-0.03,1,1,1,1,0.99,1,-0.45,1,1,1,1,1,0.99,1,1,1,0.75,1,1,1,0.99,0.97,0.98,0.99,0.61,0.7,0.99,0.37,0.99,0.93,0.21,0.39,1,0.88,0,-0.5,0.54,0.59,-0.03,-0.34,1,0.62,1,0.77,0.74,0.26,-0.37,0.82,1,0.8,1,0.95,0.92,1,1,1
Q74,0.99,-0.58,0.82,0.97,0.98,0.94,0.75,0.97,0.93,0.99,1,0.86,0.99,0.77,1,1,1,0.99,1,0.97,0.98,-0.82,0.21,-0.82,1,1,1,0.65,1,0.99,1,0.99,1,0.99,0.97,0.83,0.94,-0.06,0.97,1,0.97,0.99,0.94,0.99,1,0.99,0.97,1,0.37,1,1,0.92,0.98,1,1,1,1,1,0.99,0.69,1,0.98,1,1,1,0.98,1,1,0.95,1,0.98,0.99,1,0.99,1,0.99,1,0.96,1,1,0.98,0.91,0.52,0.98,0.61,-0.43,0.99,1,1,0.93,0.2,0.97,0.93,0.86,0.99,0.94,0.99,-0.48,1,0.95,0.91,0.85,0.94,0.82,0.62,0.96,0.99,-0.22,0.9,0.98,0.98,0.79,0.99,0.96,0.99,-0.69,0.97,0.95,0.69,0.84,0.23,0.8,0.96,0.52,0.94,-0.5,0,0.15,0.93,-0.63,-0.58,0.99,-0.87,0.97,0.39,0.61,-0.04,0.9,0.83,0.85,1,0.95,-0.04,0.97,1,0.95,0.86
Q75,1,0.82,1,0.87,0.97,1,1,1,1,1,1,0.81,1,1,0.98,0.99,1,1,0.99,0.85,0.33,0.26,0.97,0.93,1,0.99,0.99,0.92,0.96,0.94,0.99,0.99,1,1,1,0.95,1,0.98,0.97,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,0.99,0.98,1,0.98,1,0.99,1,0.81,1,1,1,1,1,1,1,1,0.95,1,1,1,0.99,1,0.99,1,0.99,0.99,1,1,0.98,0.84,0.99,0.65,1,0.98,0.92,1,0.96,0.15,1,0.98,0.96,0.95,0.98,1,0.83,0.77,1,0.94,1,1,0.91,0.96,0.98,0.98,0.74,1,0.99,0.91,0.85,0.21,0.44,0.77,0.94,0.42,0.99,-0.53,0.24,0.44,0.31,0.98,0.63,0.97,0.54,0.15,0,0.07,0.47,0.11,1,0.51,0.99,0.89,0.61,-0.38,0.58,0.94,0.97,0.97,0.98,0.99,0.94,0.73,0.98,0.94
Q76,1,-0.45,1,0.98,0.99,0.98,0.99,1,1,0.97,1,0.93,0.98,0.99,0.98,0.98,1,1,1,0.83,0.94,0.57,0.81,0.74,1,0.99,0.99,0.99,0.96,0.99,0.98,0.98,1,0.91,1,0.96,1,0.97,0.78,0.98,1,0.99,0.98,1,1,1,1,1,0.99,1,0.99,1,1,1,1,0.99,1,1,0.99,1,0.9,0.99,1,1,1,0.99,0.99,1,0.97,0.99,1,0.92,1,0.99,1,1,1,0.9,0.97,0.96,0.98,1,0.99,0.96,0.21,0.61,0.96,0.83,0.99,1,0.94,1,0.99,1,1,1,1,-0.48,0.97,0.99,1,1,1,0.08,0.79,0.9,0.96,-0.97,1,0.99,0.97,0.97,0.98,0.97,0.98,0.95,0.96,0.99,0.51,0.86,0.93,0.73,0.9,0.71,1,0.59,0.93,0.07,0,-0.72,0.25,1,0.88,1,0.67,0.99,0.23,0.84,0.69,0.87,0.96,0.98,0.96,0.97,0.99,0.97,0.89
Q77,1,-0.79,0.98,0.98,0.98,0.86,0.99,1,1,1,1,0.97,1,0.98,0.98,1,1,1,0.99,0.95,0.94,0.13,0.93,-0.06,1,1,1,1,1,1,1,1,1,1,0.99,0.9,0.99,0.96,0.93,1,0.99,0.99,0.96,1,1,0.99,0.98,0.99,0.99,1,0.99,0.89,0.99,0.99,0.99,0.98,1,1,0.98,1,0.95,0.97,1,1,0.97,0.98,1,1,0.96,0.99,1,0.97,1,1,1,1,1,0.98,1,1,1,0.99,0.98,1,0.88,0.52,1,1,0.99,1,0.85,0.99,0.97,0.98,0.99,1,1,0.02,0.98,0.98,0.96,1,1,0.5,0.81,0.98,1,-0.3,1,0.99,1,0.98,0.98,0.89,0.97,0.63,0.99,0.99,0.01,0.92,0.22,0.47,0.74,0.93,0.67,-0.03,-0.63,0.47,-0.72,0,-0.94,1,0.1,0.99,0.16,0.85,-0.53,0.94,0.81,0.27,0.98,0.97,0.86,0.97,0.99,0.98,0.94
Q78,1,-0.68,0.98,0.87,0.99,0.96,0.99,0.99,1,1,1,0.91,1,0.94,0.99,0.97,0.97,0.98,0.98,0.95,0.73,-0.85,0.75,0.61,1,1,1,0.76,1,1,1,0.99,1,1,0.99,0.93,0.99,0.94,0.96,1,1,0.95,0.94,1,1,1,0.98,0.99,0.96,1,0.99,0.89,0.94,0.99,0.94,0.99,0.99,1,0.93,0.93,0.88,0.97,1,0.99,1,1,1,1,0.99,0.99,1,0.94,1,1,0.95,1,1,0.96,1,1,0.99,0.92,0.9,1,0.64,0.23,1,1,1,0.92,0.38,0.99,0.95,0.98,1,0.98,1,-0.94,0.8,0.95,0.78,1,0.98,0.64,0.64,0.94,0.98,0.3,1,0.94,0.92,0.99,0.99,0.83,0.99,-0.77,0.93,0.97,-0.27,0.74,0.42,0.07,0.38,0.97,0.4,-0.34,-0.58,0.11,0.25,-0.94,0,1,0.45,0.9,0.61,-0.37,0.13,0.29,0.53,0.57,0.8,0.92,0.92,0.77,1,0.94,0.95
Q79,-0.94,0.97,0.83,0.97,0.84,0.98,0.91,0.03,0.65,0.62,0.68,0.76,0.04,0.96,-0.27,-0.26,-0.05,0.58,-0.89,0.39,0.38,1,0.95,0.64,0.85,0.96,0.97,0.83,0.95,0.93,0.93,0.95,0.98,0.96,1,0.99,1,0.84,0.8,0.99,1,1,1,1,1,1,1,1,0.93,1,1,0.99,1,1,1,1,1,1,1,0.79,1,1,1,1,1,1,1,1,1,1,0.02,1,1,0.99,1,0.98,0.99,0.95,0.92,1,0.95,-0.59,0.11,-0.17,1,1,0.99,1,1,-0.03,0.87,0.37,-0.63,0.55,-0.54,-0.04,0.15,1,0.96,-0.36,0.4,0.04,-0.79,1,0.94,0.92,-0.05,0.97,-0.99,-0.59,-0.1,0.98,0.98,0.86,0.94,1,0.74,-0.84,0.91,0.6,0.97,0.99,0.99,0.96,0.93,1,0.99,1,1,1,1,0,1,-0.2,1,1,0.97,0.99,0.92,0.58,1,0.8,0.95,0.83,0.52,0.99,0.73
Q8,1,-0.05,0.97,0.99,0.98,0.99,0.96,0.99,1,1,0.99,0.93,0.99,0.97,0.99,1,1,1,0.99,0.99,0.99,-0.99,0.95,0.03,0.99,1,1,0.94,1,1,1,1,1,1,0.99,0.41,0.98,0.88,0.65,1,0.99,1,1,1,1,1,1,1,0.86,1,1,1,1,1,1,1,1,1,1,0.69,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,0.99,1,0.98,0.99,0.85,0.99,0.98,0.96,0.98,0.74,0.04,0.99,1,1,0.97,0.96,0.99,0.97,0.96,0.99,0.93,1,-0.85,0.99,0.99,0.99,1,0.99,0.99,0.97,1,0.99,0.16,0.98,0.98,0.99,0.99,0.94,0.97,1,-0.8,0.94,0.99,0.95,0.99,0.98,0.93,1,-0.97,1,0.62,-0.87,0.51,0.88,0.1,0.45,1,0,1,0.78,1,-0.03,0.99,0.97,1,1,1,0.51,1,1,1,0.99
Q80,-0.91,0.91,0.79,1,0.77,0.96,0.79,0.26,-0.75,0.86,0.6,0.48,-0.11,0.73,-0.82,-0.46,-1,0.18,-0.96,-0.45,0.25,1,0.96,0.15,0.95,0.99,0.99,-0.84,0.93,0.93,1,0.97,1,0.99,0.98,0.95,0.97,0.41,0.63,1,1,1,0.99,1,1,1,1,1,-0.21,1,0.99,0.98,0.99,0.99,1,1,1,1,1,0.62,1,1,1,1,1,1,1,1,1,1,-0.98,1,1,1,-0.17,0.99,1,0.88,0.99,0.98,0.98,-1,-0.95,0.91,1,0.99,0.78,0.99,1,-0.99,0.87,-0.56,-0.28,-0.92,-0.83,-0.92,-1,1,0.14,-1,-0.99,-1,-0.95,0.97,0.96,0.96,0.25,0.98,-0.97,-0.86,-0.78,0.79,0.97,0.91,0.84,0.95,0.67,-0.99,0.94,0.83,0.95,1,0.99,0.63,0.96,1,0.97,0.99,1,0.99,0.9,-0.2,1,0,0.95,0.96,0.96,1,0.93,0.92,1,0.96,0.92,1,0.92,0.97,0.79
Q81,0.99,0.18,0.79,0.96,0.99,0.92,0.59,0.59,0.79,0.97,1,0.98,0.91,0.96,0.89,0.67,0.94,1,0.99,0.93,1,0.6,0.96,-0.78,1,1,1,0.99,1,1,1,0.99,1,0.99,0.99,0.98,0.95,0.94,0.98,0.99,1,1,0.99,0.98,1,1,0.97,1,-0.11,0.99,0.99,0.99,1,1,0.99,0.99,1,1,0.99,0.62,0.99,0.99,1,1,1,0.94,1,1,0.99,0.95,0.88,0.99,1,1,1,1,1,0.99,1,1,1,0.82,0.63,0.99,0.98,0.88,1,1,1,0.8,0.79,1,0.75,0.87,0.98,0.45,0.93,0.95,0.99,0.72,0.99,0.83,0.86,0.95,0.87,0.99,0.99,0.73,0.9,0.99,1,0.97,1,1,1,0.97,0.94,0.98,0.78,1,0.88,0.93,0.94,0.84,0.99,0.77,0.39,0.89,0.67,0.16,0.61,1,0.78,0.95,0,0.61,0.65,-0.52,0.94,0.99,1,0.95,0.26,1,1,0.99,0.72
Q82,1,0.98,0.57,0.99,1,0.73,0.59,0.99,1,0.99,0.99,0.99,0.95,0.71,0.97,0.99,1,1,0.97,0.96,0.98,0.99,0.47,0.42,1,1,1,0.89,1,0.99,1,1,1,0.95,0.91,0.95,0.87,0.94,0.97,0.97,0.9,0.6,0.81,0.83,0.99,0.72,0.33,0.76,0.98,0.95,0.53,-0.02,0.92,0.66,0.92,0.52,0.95,0.99,0.99,0.99,0.81,0.9,0.96,0.86,0.78,0.91,0.99,0.83,0.78,0.91,0.99,0.94,1,0.95,0.98,0.99,1,0.93,0.99,0.99,0.98,0.98,0.96,0.99,0.91,0.84,1,1,1,1,0.21,1,0.82,0.99,0.95,0.98,1,0.92,0.99,0.99,1,0.96,0.98,0.82,0.62,0.93,1,0.46,1,1,1,0.75,0.79,0.62,0.91,0.81,0.94,0.9,0.07,0.69,-0.47,0.56,0.72,1,0.24,0.74,0.61,0.61,0.99,0.85,-0.37,1,1,0.96,0.61,0,0.97,0.86,0.43,0.85,-0.23,0.91,0.26,0.79,0.96,0.74,0.98
Q83,1,0.17,1,0.95,0.97,0.93,0.99,1,1,1,1,0.45,0.98,0.69,0.89,0.84,1,0.98,0.95,0.63,0.84,-0.66,0.85,0,0.99,0.98,0.79,0.78,0.84,0.68,1,1,0.97,0.97,0.99,0.67,0.97,0.63,0.87,1,0.99,1,0.96,1,1,1,1,1,0.85,1,0.95,0.99,1,1,1,0.99,0.99,1,0.99,0.93,0.92,0.99,1,1,1,1,1,0.97,0.89,0.97,0.99,0.95,1,0.95,1,1,1,0.95,0.96,1,1,0.96,0.75,0.94,0.31,0.92,0.97,0.97,0.99,0.99,0.06,0.99,0.88,0.92,0.9,0.96,1,0.19,1,0.92,0.91,0.99,0.98,0.13,0.46,0.63,0.97,-0.1,1,0.96,0.99,0.98,-0.15,0.83,0.78,0.97,0.41,0.92,-0.46,0.18,-0.05,-0.08,0.85,0.95,0.84,0.26,-0.04,-0.38,0.23,-0.53,0.13,0.97,-0.03,0.96,0.65,0.97,0,0.54,-0.3,0.86,0.96,0.99,0.85,0.89,0.99,0.92,0.85
Q84,1,0.98,0.99,0.95,1,0.95,0.98,1,1,1,1,0.98,1,0.96,1,1,1,1,1,0.81,0.98,0.77,0.67,0.98,0.96,0.6,0.84,1,0.93,0.52,0.93,0.97,0.98,0.96,0.99,0.99,1,0.99,0.98,1,0.98,0.89,1,0.99,1,0.79,1,1,1,0.89,0.98,0.84,1,1,1,0.99,0.99,1,0.99,1,0.97,0.83,1,0.99,1,0.99,0.99,0.96,0.79,1,1,0.96,1,0.74,0.99,1,1,0.96,0.97,0.97,1,1,1,0.99,0.37,0.97,0.96,0.88,0.97,1,0.94,1,0.98,1,1,1,1,0.96,1,1,1,1,1,0.92,0.41,0.98,1,0.24,1,0.99,1,0.99,0.92,0.94,0.96,0.98,0.99,0.99,0.09,0.99,0.77,0.06,0.9,1,0.92,-0.37,0.9,0.58,0.84,0.94,0.29,0.99,0.99,1,-0.52,0.86,0.54,0,0.58,0.89,0.94,0.99,0.99,0.97,1,1,0.99
Q85,0.99,0.93,0.91,0.89,0.95,0.97,0.78,0.9,0.97,0.92,0.97,0.68,0.9,0.18,0.76,0.83,0.97,0.93,0.85,0.34,0.94,0.78,0.31,0.04,0.96,0.91,0.92,0.67,0.9,0.77,0.99,0.97,0.95,0.92,0.69,0.86,0.93,0.85,0.26,0.97,0.97,0.63,0.49,0.93,0.91,0.9,0.94,0.54,0.95,0.34,0.89,0.8,0.88,0.82,0.64,0.99,0.98,0.88,0.79,0.97,0.63,0.83,0.83,0.94,0.99,0.89,0.96,0.57,0.46,0.94,0.87,0.94,0.94,0.92,0.95,0.96,1,0.65,0.87,0.8,0.63,0.87,0.96,0.87,0.6,0.81,0.61,0.87,0.73,0.97,0.83,0.96,0.85,0.86,0.9,0.93,0.93,0.84,0.99,0.86,0.95,0.86,0.79,0.21,0.36,0.79,0.96,-0.17,0.99,0.84,0.96,0.71,0.48,0.92,0.75,0.99,0.67,0.82,-0.72,0.27,0.8,0.32,0.03,0.94,0.52,0.82,0.83,0.94,0.69,0.81,0.53,0.92,0.97,0.93,0.94,0.43,-0.3,0.58,0,0.54,0.71,0.77,0.9,0.37,0.87,0.83,0.72
Q86,1,0.41,0.85,0.39,0.98,0.84,0.81,0.95,0.99,0.97,0.99,0.95,0.87,0.65,1,0.99,0.97,1,0.9,0.96,0.91,1,0.77,-0.56,1,1,1,0.8,1,0.98,1,1,1,0.82,0.87,0.98,0.98,0.87,0.98,0.97,0.93,0.74,0.62,0.91,0.99,0.97,0.75,0.62,1,0.95,0.88,0.01,0.59,0.65,0.94,0.9,1,0.98,0.53,0.98,0.69,0.78,0.96,0.93,0.71,0.97,0.99,0.99,0.89,0.98,0.99,0.47,1,0.99,0.99,0.99,1,0.98,1,1,0.97,0.95,0.62,0.95,0.95,0.28,1,1,0.99,0.99,0.48,0.94,0.82,0.92,0.89,1,0.99,0.97,0.99,0.68,0.98,0.89,0.92,-0.73,-0.05,-0.13,0.96,0.41,1,0.97,0.97,0.95,0.94,0.78,0.95,0.83,0.98,0.61,-0.46,0.85,-0.75,0.64,-0.16,1,-0.47,1,0.85,0.97,0.87,0.27,0.57,0.58,1,0.92,0.99,0.85,0.86,0.89,0.54,0,0.84,-0.89,0.77,-0.45,0.69,0.45,0.41
Q87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,1,0.99,1,0.48,0.99,1,0.99,1,1,1,1,1,1,1,0.99,1,0.96,1,1,1,1,1,0.97,0.99,0.99,0.98,0.91,1,0.92,1,1,0.98,0.85,0.74,0.39,0.93,0.8,0.8,0.96,0.78,1,0.4,0.89,0.99,0.99,0.94,0.98,1,0.93,0.92,0.85,1,0.96,0.97,1,1,0.97,1,1,0.97,1,1,1,1,1,0.86,0.98,1,1,0.9,1,0.98,1,1,1,1,1,1,0.78,1,1,1,0.99,1,0.98,1,1,1,0.99,1,1,1,1,0.93,0.16,0.95,1,0.86,1,0.25,0.84,0.31,-0.71,-0.87,1,0.77,0.8,1,0.97,0.96,0.98,0.8,1,1,1,1,-0.23,0.96,0.94,0.71,0.84,0,-0.03,1,-0.81,0.92,0.98,1
Q89,0.95,0.87,0.63,0.69,0.8,0.87,0.52,0.78,0.86,0.82,0.94,0.94,0.23,0.4,0.32,0.9,0.9,0.97,0.86,0.74,0.5,1,0.95,0.54,1,0.99,1,0.85,0.99,1,0.99,0.99,1,0.99,0.92,0.79,0.96,0.97,0.99,0.99,1,0.92,0.83,0.98,1,1,0.97,0.94,0.99,0.99,0.97,0.88,0.78,0.23,0.76,0.84,0.58,0.93,0.67,0.91,0.3,0.95,0.99,1,0.99,0.97,0.99,1,0.95,0.94,0.94,0.55,1,0.99,1,0.98,1,0.95,0.99,1,1,0.92,0.85,0.99,0.99,0.77,1,0.99,1,0.98,0.82,0.99,0.65,0.92,0.87,0.81,0.76,1,0.91,0.51,0.98,0.62,0.83,0.29,0.5,0.91,0.92,0.84,0.99,0.92,0.96,0.93,0.67,-0.36,0.73,0.98,0.73,0.7,-0.75,0.23,-0.81,-0.09,0.83,0.98,0.33,1,0.95,0.98,0.98,0.97,0.92,0.8,1,0.96,0.95,0.91,0.99,0.99,0.77,-0.89,-0.03,0,0.95,-1,-0.85,-0.27,0.61
