,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q16,1,1,1,1,0.95,0.82,0.99,0.93,0.96,0.96,1,1,1,1,0.99,0.99,1,1,0.98,1,1,1,1,0.91,1,1,1,-0.87,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.96,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86,1,1,1,1,1,1,0.67,0.65,1,0.99,0.74,0.57,1,0.74,1,1,0.84,0.97,0.99,0.82,1,0.99,1,0.97,0.98,1,1,0.99,0.93,1,1,1,1,0.32,0.99,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,0.98,0.99,1,1,1,1,0.98,1,1,1,0.71,1,1,1,0.99
Q160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,0,1,0.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,0.99,0.99,1,0.98,1,0.98,1,1,1,0.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.99,1,0.67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.97,0.99,1,1,0.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q162,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,0.96,0.99,0,0.93,1,1,1,0.98,1,0.93,1,0.96,1,1,1,1,1,1,1,0.97,1,1,1,1,1,0.96,0.97,1,1,1,-0.34,0.86,1,0.92,0.75,0.92,1,1,0.99,1,1,1,0.92,1,1,1,0.98,0.92,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1
Q163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.99,1,1,1,1,1,0.93,0,1,0.98,0.91,0.97,0.98,0.88,1,0.99,0.99,0.93,1,0.99,1,0.96,0.99,0.98,1,1,0.88,0.99,0.96,0.74,0.88,1,1,0.88,-0.32,0.64,1,0.69,0.6,-0.68,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.67,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q165,1,1,1,1,1,0.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.98,1,0,0.95,0.99,0.99,0.76,1,0.15,1,1,1,1,1,1,0.9,0.99,1,1,1,1,0.91,0.65,0.99,0.97,1,1,-0.29,0.88,1,0.31,0.63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91,1,0.95,0,0.92,0.71,-0.03,1,0.57,0.97,1,0.99,0.82,0.99,0.97,0.82,0.39,0.99,1,0.83,1,0.37,0.85,0.79,1,1,0.95,-0.52,0.5,1,-0.24,-0.94,0.99,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.97,1,0.99,0.92,0,0.99,0.97,1,0.99,1,0.99,0.96,0.99,1,0.99,0.98,0.96,1,1,1,1,0.99,1,0.99,1,1,1,0.96,0.94,1,0.94,0.5,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,0.98,1,0.99,0.71,0.99,0,0.93,1,0.96,1,0.92,0.99,0.99,0.93,1,0.99,0.8,1,1,0.82,0.99,0.86,0.99,0.48,1,1,1,0.46,0.67,1,0.77,0.23,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q169,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81,1,1,1,1,1,1,1,1,1,1,0.86,1,1,1,1,1,0.93,0.88,1,0.76,-0.03,0.97,0.93,0,1,0.15,0.99,1,0.99,0.75,1,0.99,0.98,0.25,1,1,0.97,1,0.7,0.98,0.81,0.97,1,1,0.07,0.94,1,0.59,-0.26,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1
Q17,1,1,1,0.99,0.86,0.88,0.82,0.89,0.98,0.9,1,1,1,1,0.74,0.99,1,1,1,1,0.99,1,1,0.99,1,1,1,0.96,1,1,1,1,1,1,1,1,1,0.96,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,0.93,1,1,1,0.98,1,1,1,1,0.97,1,1,1,1,0.98,1,1,1,1,1,1,1,1,0.53,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,0.99,1,0.99,0.99,0.93,0.97,0.99,1,1,1,1,1,1,1,-0.07
Q170,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81,1,1,1,1,1,0.99,1,1,1,1,0.91,1,1,1,1,1,0.96,0.99,1,0.15,0.57,0.99,0.96,0.15,1,0,0.9,1,0.99,0.9,1,0.97,0.55,0.12,1,1,1,1,0.35,0.73,0.98,0.66,1,0.98,0.13,0.78,1,0.17,0.43,0.99,1,1,1,1,1,1,1,1,1,1,1,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.52,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,1,1,1,1,1,1,1,0.99,0.97,0.98,1,1,0.98,1,1,1,1
Q171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,0.99,1,1,0.97,1,1,0.99,1,0.9,0,1,0.99,0.99,1,0.97,0.96,0.86,1,1,0.98,1,0.77,0.94,0.98,1,1,0.74,-0.13,0.79,1,0.86,0.69,0.95,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,1,1,1,0.99,0.92,1,1,1,1,0,0.72,0.58,0.3,0.45,0.88,0.77,0.97,1,0.53,0.5,0.98,1,-0.04,0.99,1,0.84,0.89,0.4,1,0.51,0.33,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.96,0.99,0.99,1,0.99,0.99,0.72,0,0.4,0.94,-0.73,0.7,-0.33,0.94,1,0.7,0.99,0.93,1,0.15,0.99,1,0.96,0.31,0.24,1,0.71,0.36,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,0.82,0.99,0.99,0.75,1,0.9,0.99,0.58,0.4,0,0.29,-0.17,-0.94,-0.97,0.65,1,-0.3,0.69,0.16,1,0.83,-0.24,0.91,0.79,0.59,-0.68,1,-0.06,-0.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,0.93,1,1,1,1,0.3,0.94,0.29,0,0.75,0.76,0.76,0.88,1,0.46,-0.79,0.97,1,0.09,0.99,1,0.93,0.96,0.47,1,0.55,0.48,0.85,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,1,1,0.97,0.99,1,0.99,1,0.97,0.97,0.45,-0.73,-0.17,0.75,0,-0.2,-0.96,0.54,1,0.23,0.85,0.91,1,-0.41,0.95,1,0.76,0.13,-0.52,1,0.67,-0.18,0.99,1,0.99,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,1,1,1,1,1,1,1
Q177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,0.9,0.82,0.98,0.99,0.98,1,0.55,0.96,0.88,0.7,-0.94,0.76,-0.2,0,-1,0.04,1,-0.92,0.33,-0.86,0.94,0.96,0.05,0.96,-0.13,0.02,-0.24,1,-0.84,-0.65,0.99,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.89,1,1,1,1,1,1,1,1,1,1,0.94,1,1,1,1,1,0.97,0.98,1,0.99,0.39,0.96,0.8,0.25,1,0.12,0.86,0.77,-0.33,-0.97,0.76,-0.96,-1,0,-0.44,1,-0.75,0.46,-0.59,0.93,0.02,0.58,0.96,-0.18,-0.94,-0.02,1,-0.18,-0.72,0.98,1,0.99,0.97,1,1,1,1,1,1,1,1,0.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1
Q179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.97,0.94,0.65,0.88,0.54,0.04,-0.44,0,1,0.63,0.9,0.82,1,0.96,0.95,0.99,0.85,0.55,0.3,1,0.31,0.02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q18,1,0.57,1,1,1,0.58,0.91,1,0.99,1,1,0.98,1,1,1,1,1,1,1,0.99,1,0.3,0.99,0.41,1,1,0.99,0.96,1,0.92,1,1,1,1,0.89,0.91,0.77,0.98,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84,1,1,0.94,0.99,1,0.98,0.79,1,1,1,1,1,1,0.85,1,1,0.73,1,1,1,0.88,1,1,1,0.94,0.98,1,1,1,1,1,1,0.08,1,0.96,0.98,0.77,1,0.98,0.94,1,-0.12,1,0.79,1,0.98,0.23,0.66,0.98,1,1,0.93,1,1,1,0.88
Q180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88,1,1,0.83,1,0.82,0.97,1,1,0.98,0.53,0.7,-0.3,0.46,0.23,-0.92,-0.75,0.63,1,0,0.2,0.36,0.92,0.57,0.87,0.98,-0.33,0.02,0.01,1,0.24,-0.33,0.94,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,0.99,1,1,1,1,0.5,0.99,0.69,-0.79,0.85,0.33,0.46,0.9,1,0.2,0,0.94,1,0.26,0.94,1,0.02,0.63,0.42,1,0.76,0.49,0.72,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,1,0.91,0.37,0.99,0.86,0.7,1,0.35,0.77,0.98,0.93,0.16,0.97,0.91,-0.86,-0.59,0.82,1,0.36,0.94,0,0.63,0.89,0.74,0.98,0.72,-0.59,0.43,1,-0.76,-0.59,0.98,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,0.96,0.74,1,0.65,0.85,1,0.99,0.98,1,0.73,0.94,1,1,1,1,1,0.94,0.93,1,1,0.92,1,0.63,0,0.96,0.98,1,1,-0.47,-0.33,1,0.24,0.5,0.58,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
